filename,cmpnd,org,log_slope
output//2019-11-22/2019-11-22_7Ph heptanoate_all_data_calculated_slopes.csv,7Ph heptanoate,Thermomonas haemolytica,1.2366607220256194
output//2019-11-22/2019-11-22_7Ph heptanoate_all_data_calculated_slopes.csv,7Ph heptanoate,Virgibacillus salinus,1.524400926757534
output//2019-11-22/2019-11-22_7Ph heptanoate_all_data_calculated_slopes.csv,7Ph heptanoate,Wenzhouxiangella sediminis,1.6919525564874667
output//2019-11-22/2019-11-22_7Ph heptanoate_all_data_calculated_slopes.csv,7Ph heptanoate,Xanthomonas translucens,1.1839396108221467
output//2019-11-22/2019-11-22_biotin_all_data_calculated_slopes.csv,biotin,Granulosicoccus antarcticus,1.6268824151593497
output//2019-11-22/2019-11-22_biotin_all_data_calculated_slopes.csv,biotin,Kytococcus sedentarius,1.52511977514056
output//2019-11-22/2019-11-22_biotin_all_data_calculated_slopes.csv,biotin,Halobacteriovorax marinus,1.012032955184932
output//2019-11-22/2019-11-22_biotin_all_data_calculated_slopes.csv,biotin,Actinoplanes atraurantiacus,0.7375033190001742
output//2019-11-22/2019-11-22_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Granulosicoccus antarcticus,1.8341703171936474
output//2019-11-22/2019-11-22_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Mobilicoccus massiliensis,1.7728647685033747
output//2019-11-22/2019-11-22_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Mycolicibacterium obuense,1.6859924431782596
output//2019-11-22/2019-11-22_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Halobacteriovorax marinus,1.203889802274109
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Actinomycetospora chiangmaiensis,1.1855030981207508
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Actinoplanes atraurantiacus,1.7758043266405397
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Agreia bicolorata,1.4120311028579196
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Allokutzneria albata,1.5845238084704403
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Arthrobacter globiformis,1.841130069911701
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Brachybacterium alimentarium,1.5534096149123358
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Cellulomonas cellasea,1.680191424122536
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Dermabacter hominis,1.96887624716493
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Desulfobulbus elongatus,1.460366512013061
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Granulosicoccus antarcticus,2.4596561700064723
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Halobacteriovorax marinus,1.7137396491073251
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Intrasporangiaceae bacterium URHB0013,1.8615806271915711
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Kocuria varians,1.883694014230543
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Kytococcus sedentarius,2.2141962324339874
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Luteimonas tolerans,1.7343742887709348
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Mobilicoccus massiliensis,2.4455230196541393
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Mycolicibacterium obuense,1.5989984146641691
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Okibacterium fritillariae,1.6272957864209596
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Plantibacter sp. VKM Ac-1784,1.6812443591966741
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Pseudoxanthomonas,1.6362873949179901
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Shewanella putrefaciens,1.5313165054885225
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Silanimonas lenta,1.6548279156210928
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Thermomonas haemolytica,1.8666944358455195
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Xanthomonas translucens,1.9069912866896837
output//2019-11-22/2019-11-22_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,XC,1.8483195003384754
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Arthrobacter globiformis,1.2163793661125633
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Brachybacterium alimentarium,1.5512487505783426
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Brachybacterium paraconglomeratum,1.4346003435761274
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Chromatocurvus halotolerans,1.7858065669921528
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Dermabacter hominis,1.3329971369545184
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Granulosicoccus antarcticus,2.0868258513692606
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Halobacteriovorax marinus,1.260374647011366
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Kytococcus sedentarius,2.308123148520189
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Luteimonas tolerans,1.3865954280652784
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Mobilicoccus massiliensis,1.581004820048117
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Mycolicibacterium obuense,1.2924028181567366
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Okibacterium fritillariae,1.3067261139740396
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Streptococcus pneumoniae,1.2416046125643165
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Virgibacillus salinus,1.3298256433028672
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,Xanthomonas translucens,1.3737443721054072
output//2019-11-22/2019-11-22_decanoate rep-1_all_data_calculated_slopes.csv,decanoate,XC,1.4726002572878316
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Granulosicoccus antarcticus,2.249044402331307
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Kytococcus sedentarius,2.189398449433559
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Chromatocurvus halotolerans,1.9244742464272442
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Dermabacter hominis,1.918847767348327
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Thermomonas haemolytica,1.8062759227309422
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Mobilicoccus massiliensis,1.7806754732274608
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Kocuria varians,1.7070471237990796
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Xanthomonas translucens,1.6718820007903497
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Agreia bicolorata,1.4802187906463369
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Subtercola sp. Z020,1.4754412002229973
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,XC,1.46443659663469
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Mycolicibacterium obuense,1.4269384889027747
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Arthrobacter globiformis,1.3034157191274292
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Cellulomonas cellasea,1.287837975174095
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Actinoplanes atraurantiacus,1.2727012862388256
output//2019-11-22/2019-11-22_decanoate rep-2_all_data_calculated_slopes.csv,decanoate,Kocuria flava,1.2517675760602787
output//2019-11-22/2019-11-22_dimethyl_all_data_calculated_slopes.csv,dimethyl,Granulosicoccus antarcticus,1.6734235584525403
output//2019-11-22/2019-11-22_dimethyl_all_data_calculated_slopes.csv,dimethyl,Mobilicoccus massiliensis,1.5371867352407036
output//2019-11-22/2019-11-22_dimethyl_all_data_calculated_slopes.csv,dimethyl,Kytococcus sedentarius,1.215693526663822
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Granulosicoccus antarcticus,2.0177817905197224
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Kytococcus sedentarius,1.9954769146804554
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Mycolicibacterium obuense,1.9714574908224691
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Kocuria varians,1.876816593505429
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Luteimonas tolerans,1.8757593587099939
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Thermomonas haemolytica,1.8265678772903189
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Brachybacterium alimentarium,1.8254428761675943
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Arenimonas oryziterrae,1.7543922334783901
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Streptococcus pneumoniae,1.647266661734435
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Plantibacter sp. VKM Ac-1784,1.6314407047054018
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,XC,1.6271702118072062
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Arthrobacter globiformis,1.6187296314783173
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Okibacterium fritillariae,1.5932858322572196
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Pseudoxanthomonas,1.5352354918717064
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Cellulomonas cellasea,1.5122933356271222
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Subtercola sp. Z020,1.4811597755019863
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Nesterenkonia alba,1.4719801188010206
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Kocuria flava,1.4540198565808646
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Xanthomonas translucens,1.4248359854513803
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Cephaloticoccus capnophilus,1.420733761795898
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Agreia bicolorata,1.2921498575659105
output//2019-11-22/2019-11-22_dodecanoate_all_data_calculated_slopes.csv,dodecanoate,Leifsonia sp. Leaf325,1.2223216530033951
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Kytococcus sedentarius,2.8944560896683185
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Granulosicoccus antarcticus,2.694667041912079
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Xanthomonas translucens,2.4265844612929603
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,XC,2.416262027202045
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Mobilicoccus massiliensis,2.413239206563232
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Dermabacter hominis,2.3088924683711927
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Thermomonas haemolytica,2.288967578029328
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Kocuria varians,2.226395442346494
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Pseudoxanthomonas,2.195710291498909
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Arthrobacter globiformis,2.166555011470553
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Luteimonas tolerans,2.1411822049252627
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Chromatocurvus halotolerans,2.126173050533549
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Intrasporangiaceae bacterium URHB0013,2.1247066772260514
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Arenimonas oryziterrae,1.9902748667749381
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Micromonospora peucetia,1.9479694606511044
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Halobacteriovorax marinus,1.744988458935207
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Actinoplanes atraurantiacus,1.739180954617468
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Okibacterium fritillariae,1.738567251164944
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Kocuria flava,1.702870749269375
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Cellulomonas cellasea,1.6713025535398758
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Silanimonas lenta,1.6603418368643772
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Brachybacterium alimentarium,1.6193999289966683
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Plantibacter sp. VKM Ac-1784,1.6100262749377865
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Brachybacterium paraconglomeratum,1.4305325441412504
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Humibacillus sp. DSM 29435,1.4034190284258146
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Subtercola sp. Z020,1.3840109042976192
output//2019-11-22/2019-11-22_heptanoate_all_data_calculated_slopes.csv,heptanoate,Mycolicibacterium obuense,1.2295113951393168
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Granulosicoccus antarcticus,1.7253677611877634
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Chromatocurvus halotolerans,1.6549256668432943
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Kytococcus sedentarius,1.6396445203912786
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Okibacterium fritillariae,1.6201319023989162
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Arthrobacter globiformis,1.576460944457198
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Dermabacter hominis,1.5401831560562227
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Mobilicoccus massiliensis,1.5372044083859013
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Thermomonas haemolytica,1.4988816012022435
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Auraticoccus monumenti,1.4745984329462534
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Bacteriovorax sp. BAL6 X,1.444700821732596
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Luteimonas tolerans,1.4141493616401557
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Sandaracinus amylolyticus,1.399950302928374
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Actinoplanes atraurantiacus,1.3584964739332828
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Dermatophilus congolensis,1.3032560229160954
output//2019-11-22/2019-11-22_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Kocuria flava,1.2884325586351613
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Actinoplanes atraurantiacus,1.8964414799110996
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Granulosicoccus antarcticus,1.8901399300013904
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Kytococcus sedentarius,1.7241666713753017
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Kocuria varians,1.5943006951901362
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Chromatocurvus halotolerans,1.5725286835748948
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Mobilicoccus massiliensis,1.5523547300975744
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,XC,1.4032538130354468
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Rothia mucilaginosa,1.236297839119283
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Thermomonas haemolytica,1.234609776190421
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Cellulomonas cellasea,1.1507329345027804
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Plantibacter sp. VKM Ac-1784,1.133266982578129
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Dermabacter hominis,1.0644789841191413
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Xanthomonas translucens,1.0215822333014566
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Dermatophilus congolensis,1.0159019739309554
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Citricoccus muralis,0.9910394452673779
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Halobacteriovorax marinus,0.9415804528097417
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Silanimonas lenta,0.9290091797014771
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Okibacterium fritillariae,0.9067231117533922
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Sanguibacter keddieii,0.8996231965372086
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Geodermatophilus obscurus,0.88838772506346
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Luteimonas tolerans,0.8006137337875071
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Brachybacterium paraconglomeratum,0.8003172195644033
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Subtercola sp. Z020,0.6460856578233437
output//2019-11-22/2019-11-22_TMA_all_data_calculated_slopes.csv,TMA,Pseudoxanthomonas,0.5535430944771103
output//2019-12-13/2019-12-13_7Ph_all_data_calculated_slopes.csv,7Ph heptanoate,Granulosicoccus antarcticus,2.1525961289296296
output//2019-12-13/2019-12-13_7Ph_all_data_calculated_slopes.csv,7Ph heptanoate,Kytococcus sedentarius,2.1479672993815213
output//2019-12-13/2019-12-13_7Ph_all_data_calculated_slopes.csv,7Ph heptanoate,Actinoplanes atraurantiacus,1.7249053599087782
output//2019-12-13/2019-12-13_7Ph_all_data_calculated_slopes.csv,7Ph heptanoate,Mobilicoccus massiliensis,1.65150978573561
output//2019-12-13/2019-12-13_7Ph_all_data_calculated_slopes.csv,7Ph heptanoate,Mycolicibacterium obuense,1.353006176338163
output//2019-12-13/2019-12-13_7Ph_all_data_calculated_slopes.csv,7Ph heptanoate,Psychromonas aquimarina,1.057287906935782
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Kytococcus sedentarius,2.929345337017079
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Xanthomonas translucens,2.507552183447555
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Mobilicoccus massiliensis,2.47495904885131
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Thermomonas haemolytica,2.3395033333159185
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Granulosicoccus antarcticus,2.303479237866055
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Chromatocurvus halotolerans,2.1950453549066067
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Luteimonas tolerans,2.188728750079265
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Pseudoxanthomonas,2.1640245365637125
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Micromonospora peucetia,2.163061054490036
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Kocuria varians,2.143153025124096
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Arenimonas oryziterrae,2.1259678322681905
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Intrasporangiaceae bacterium URHB0013,2.1220253119716026
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,XC,2.1153235888719504
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Kocuria flava,2.110825912353395
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Silanimonas lenta,2.0752951508857698
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Dermabacter hominis,2.0584879874813202
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Actinoplanes atraurantiacus,2.0573376409328796
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Leifsonia sp. Leaf325,2.010226437593993
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Arthrobacter globiformis,2.0044916483344544
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Sanguibacter keddieii,2.002261064626136
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Rothia mucilaginosa,2.0011501525394375
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Agreia bicolorata,1.994411726165534
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Humibacillus sp. DSM 29435,1.9839993089594303
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Mycolicibacterium obuense,1.9836582316235207
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Subtercola sp. Z020,1.967425070338496
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Micromonospora avicenniae,1.942807268762605
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Brachybacterium paraconglomeratum,1.9423299042749411
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Brachybacterium alimentarium,1.938147674690164
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Auraticoccus monumenti,1.9293090138439608
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Nakamurella multipartita,1.9290159587919649
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Microlunatus phosphovorus,1.9181398501561617
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Okibacterium fritillariae,1.9170051620649062
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Sediminihabitans luteus,1.9040259387580354
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Geodermatophilus obscurus,1.9035754587286533
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Wenzhouxiangella sediminis,1.896116981063196
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Clavibacter michiganensis,1.8868580629989802
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Bacteriovorax sp. BAL6 X,1.8862470977373864
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Sandaracinus amylolyticus,1.876068214230856
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Psychromonas aquimarina,1.874169830040816
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Frankiales bacterium YIM 75000,1.8734807763576797
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Cephaloticoccus capnophilus,1.8709381532479463
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Nonomuraea candida,1.8679826243654343
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Dermatophilus congolensis,1.8663398341374398
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Kineosphaera limosa,1.8550211251293265
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Clostridium combesii,1.853806282911679
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Enhygromyxa salina,1.8483129416430994
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Bacillus sp. 7586-K,1.8314253052366802
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Chlamydiales bacterium SCGC AG-110-P3,1.8238467957105882
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Saccharothrix espanaensis,1.8168478144221156
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Streptomyces ambofaciens,1.8106629996549246
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Paenibacillus polysaccharolyticus,1.8042833569927006
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Streptomyces avermitilis,1.7926827933691023
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Streptococcus pneumoniae,1.7893880302137628
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Plantibacter sp. VKM Ac-1784,1.7774975667508117
